,Airline,Source,Destination,Total_Stops,Price,Date,Month
9377,Vistara,Banglore,New Delhi,non-stop,9918,9,3
9378,Jet Airways,Kolkata,Banglore,1 stop,14781,1,5
9379,Air India,Delhi,Cochin,2 stops,8026,27,3
9380,Air India,Banglore,New Delhi,non-stop,7276,24,3
9381,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
9382,Multiple carriers,Delhi,Cochin,1 stop,13062,21,3
9383,Multiple carriers,Delhi,Cochin,1 stop,12537,27,3
9384,Jet Airways,Banglore,New Delhi,1 stop,21934,15,3
9385,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
9386,Vistara,Banglore,Delhi,non-stop,4878,3,6
9387,Jet Airways,Delhi,Cochin,1 stop,14714,15,6
9388,Jet Airways,Banglore,New Delhi,1 stop,9134,15,3
9389,IndiGo,Banglore,Delhi,non-stop,4823,1,4
9390,Multiple carriers,Delhi,Cochin,1 stop,6093,27,6
9391,SpiceJet,Chennai,Kolkata,non-stop,3597,3,6
9392,Multiple carriers,Delhi,Cochin,1 stop,13727,9,5
9393,IndiGo,Kolkata,Banglore,non-stop,4174,1,4
9394,Jet Airways,Delhi,Cochin,1 stop,10262,27,6
9395,Multiple carriers,Delhi,Cochin,1 stop,11789,6,6
9396,Jet Airways,Kolkata,Banglore,1 stop,8586,1,5
9397,Air India,Banglore,New Delhi,3 stops,13081,1,3
9398,Jet Airways,Kolkata,Banglore,1 stop,9314,1,5
9399,Jet Airways,Mumbai,Hyderabad,non-stop,5678,21,6
9400,Jet Airways,Delhi,Cochin,1 stop,11924,27,5
9401,Jet Airways,Kolkata,Banglore,1 stop,12692,9,6
9402,Jet Airways,Banglore,Delhi,non-stop,6478,24,6
9403,IndiGo,Kolkata,Banglore,1 stop,4226,15,5
9404,IndiGo,Delhi,Cochin,1 stop,11532,9,3
9405,Air India,Chennai,Kolkata,non-stop,9340,6,3
9406,Jet Airways,Delhi,Cochin,2 stops,10368,12,6
9407,Jet Airways,Kolkata,Banglore,1 stop,13626,12,6
9408,Jet Airways,Kolkata,Banglore,1 stop,9663,24,5
9409,Jet Airways,Delhi,Cochin,2 stops,16389,6,3
9410,Multiple carriers,Delhi,Cochin,1 stop,10197,18,5
9411,Jet Airways,Kolkata,Banglore,1 stop,7594,12,6
9412,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
9413,Jet Airways,Banglore,Delhi,non-stop,7229,15,4
9414,Air Asia,Banglore,Delhi,non-stop,4282,15,5
9415,Jet Airways,Delhi,Cochin,2 stops,13292,12,6
9416,Jet Airways,Delhi,Cochin,2 stops,13764,27,6
9417,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4
9418,Jet Airways,Banglore,Delhi,non-stop,5198,12,5
9419,Multiple carriers,Delhi,Cochin,1 stop,12615,9,3
9420,IndiGo,Kolkata,Banglore,non-stop,5644,21,4
9421,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
9422,SpiceJet,Mumbai,Hyderabad,non-stop,2227,3,5
9423,Jet Airways,Banglore,Delhi,non-stop,8016,18,6
9424,SpiceJet,Banglore,Delhi,non-stop,4885,9,5
9425,IndiGo,Kolkata,Banglore,non-stop,4174,1,4
9426,Air Asia,Kolkata,Banglore,1 stop,5162,9,5
9427,Jet Airways,Delhi,Cochin,1 stop,10262,27,6
9428,IndiGo,Mumbai,Hyderabad,non-stop,4049,18,6
9429,Air India,Delhi,Cochin,1 stop,8372,27,5
9430,IndiGo,Banglore,Delhi,non-stop,3419,12,6
9431,IndiGo,Delhi,Cochin,1 stop,5073,27,3
9432,IndiGo,Delhi,Cochin,1 stop,6069,6,6
9433,IndiGo,Delhi,Cochin,1 stop,9709,21,3
9434,Jet Airways,Delhi,Cochin,2 stops,13014,12,6
9435,Jet Airways,Delhi,Cochin,2 stops,13029,18,5
9436,Multiple carriers,Delhi,Cochin,1 stop,13937,15,5
9437,SpiceJet,Delhi,Cochin,1 stop,11349,3,3
9438,SpiceJet,Chennai,Kolkata,non-stop,3597,9,6
9439,Jet Airways,Kolkata,Banglore,1 stop,14388,6,5
9440,Jet Airways,Banglore,New Delhi,1 stop,11087,9,3
9441,Jet Airways,Kolkata,Banglore,1 stop,9663,1,5
9442,IndiGo,Banglore,Delhi,non-stop,3943,6,6
9443,Air India,Banglore,New Delhi,1 stop,8845,15,3
9444,Air India,Kolkata,Banglore,1 stop,12173,24,3
9445,Jet Airways,Delhi,Cochin,1 stop,10262,9,6
9446,Multiple carriers,Delhi,Cochin,1 stop,7242,21,3
9447,IndiGo,Banglore,New Delhi,1 stop,7708,21,3
9448,Jet Airways,Mumbai,Hyderabad,non-stop,8040,21,6
9449,SpiceJet,Chennai,Kolkata,non-stop,3597,12,5
9450,SpiceJet,Kolkata,Banglore,non-stop,3841,27,5
9451,Air India,Kolkata,Banglore,1 stop,10203,15,5
9452,IndiGo,Delhi,Cochin,1 stop,7173,27,4
9453,SpiceJet,Mumbai,Hyderabad,non-stop,1965,9,6
9454,IndiGo,Delhi,Cochin,1 stop,5054,6,6
9455,Jet Airways,Banglore,New Delhi,1 stop,27992,1,3
9456,Jet Airways,Kolkata,Banglore,1 stop,7341,9,5
9457,SpiceJet,Banglore,Delhi,non-stop,3919,3,6
9458,Jet Airways,Delhi,Cochin,1 stop,12242,27,3
9459,Jet Airways,Kolkata,Banglore,1 stop,13067,18,5
9460,Jet Airways,Delhi,Cochin,2 stops,18804,24,6
9461,Air Asia,Kolkata,Banglore,non-stop,5645,21,4
9462,IndiGo,Chennai,Kolkata,non-stop,3597,24,6
9463,Multiple carriers,Delhi,Cochin,1 stop,13587,9,6
9464,IndiGo,Chennai,Kolkata,non-stop,3597,21,6
9465,Air India,Delhi,Cochin,1 stop,8879,18,5
9466,SpiceJet,Banglore,Delhi,non-stop,4319,21,4
9467,Air India,Mumbai,Hyderabad,non-stop,2050,27,3
9468,Jet Airways,Mumbai,Hyderabad,non-stop,8040,3,6
9469,Jet Airways,Kolkata,Banglore,1 stop,13584,6,5
9470,Jet Airways,Delhi,Cochin,2 stops,13014,6,6
9471,Vistara,Kolkata,Banglore,1 stop,9345,15,5
9472,Multiple carriers,Delhi,Cochin,1 stop,8266,6,6
9473,Jet Airways,Mumbai,Hyderabad,non-stop,5678,24,3
9474,Multiple carriers,Delhi,Cochin,1 stop,13377,12,6
9475,Vistara,Kolkata,Banglore,1 stop,9345,21,5
9476,IndiGo,Delhi,Cochin,1 stop,7191,15,5
9477,Multiple carriers,Delhi,Cochin,1 stop,7845,27,3
9478,Jet Airways,Banglore,Delhi,non-stop,7229,21,5
9479,Air India,Banglore,New Delhi,1 stop,10981,1,3
9480,Jet Airways,Kolkata,Banglore,1 stop,14178,9,6
9481,IndiGo,Delhi,Cochin,1 stop,8784,21,3
9482,Jet Airways,Kolkata,Banglore,1 stop,13941,12,5
9483,Jet Airways,Kolkata,Banglore,1 stop,13067,21,5
9484,Jet Airways,Mumbai,Hyderabad,non-stop,4995,27,6
9485,Air India,Delhi,Cochin,2 stops,12488,3,6
9486,Air Asia,Kolkata,Banglore,1 stop,7870,9,6
9487,Air India,Delhi,Cochin,non-stop,6094,12,5
9488,Jet Airways,Kolkata,Banglore,1 stop,5608,12,6
9489,GoAir,Delhi,Cochin,1 stop,6112,3,3
9490,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
9491,Vistara,Kolkata,Banglore,1 stop,8452,12,6
9492,Jet Airways,Kolkata,Banglore,1 stop,9314,9,5
9493,IndiGo,Chennai,Kolkata,non-stop,3850,21,5
9494,Jet Airways,Delhi,Cochin,1 stop,5963,21,3
9495,Air India,Delhi,Cochin,2 stops,9968,21,5
9496,Jet Airways,Delhi,Cochin,non-stop,9564,18,5
9497,IndiGo,Delhi,Cochin,2 stops,6610,6,3
9498,IndiGo,Banglore,New Delhi,1 stop,5226,9,3
9499,Jet Airways,Kolkata,Banglore,1 stop,14231,24,3
9500,Jet Airways,Delhi,Cochin,2 stops,13376,15,6
9501,IndiGo,Delhi,Cochin,1 stop,6674,27,5
9502,Multiple carriers,Delhi,Cochin,1 stop,7408,15,6
9503,Air India,Kolkata,Banglore,2 stops,15170,24,5
9504,IndiGo,Chennai,Kolkata,non-stop,3597,1,6
9505,Air India,Banglore,New Delhi,2 stops,12778,12,3
9506,Jet Airways,Banglore,Delhi,non-stop,7229,9,6
9507,Jet Airways,Banglore,Delhi,non-stop,8016,15,6
9508,IndiGo,Kolkata,Banglore,non-stop,4804,27,5
9509,Jet Airways,Banglore,Delhi,non-stop,8016,21,6
9510,Air Asia,Kolkata,Banglore,non-stop,5645,9,6
9511,Jet Airways,Banglore,New Delhi,1 stop,22270,9,3
9512,Jet Airways,Kolkata,Banglore,1 stop,14151,6,6
9513,Jet Airways,Delhi,Cochin,1 stop,5406,6,4
9514,Air India,Kolkata,Banglore,1 stop,5567,24,3
9515,IndiGo,Delhi,Cochin,1 stop,6171,27,3
9516,SpiceJet,Banglore,Delhi,non-stop,4423,15,6
9517,Jet Airways,Delhi,Cochin,1 stop,5177,6,4
9518,Multiple carriers,Delhi,Cochin,1 stop,6795,12,6
9519,SpiceJet,Banglore,Delhi,non-stop,3625,27,5
9520,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
9521,SpiceJet,Kolkata,Banglore,1 stop,4963,9,5
9522,IndiGo,Mumbai,Hyderabad,non-stop,2227,27,5
9523,Multiple carriers,Delhi,Cochin,1 stop,11200,27,6
9524,Air India,Delhi,Cochin,1 stop,7174,9,5
9525,Air India,Delhi,Cochin,2 stops,13748,3,3
9526,Multiple carriers,Delhi,Cochin,1 stop,9856,27,5
9527,Air India,Kolkata,Banglore,2 stops,15170,18,5
9528,IndiGo,Delhi,Cochin,1 stop,6442,1,6
9529,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
9530,Jet Airways,Banglore,Delhi,non-stop,7229,1,6
9531,Jet Airways,Kolkata,Banglore,1 stop,10703,12,5
9532,IndiGo,Chennai,Kolkata,non-stop,6297,9,3
9533,Jet Airways,Kolkata,Banglore,1 stop,9314,6,5
9534,Vistara,Banglore,New Delhi,non-stop,6138,15,3
9535,IndiGo,Delhi,Cochin,1 stop,6838,24,6
9536,Jet Airways Business,Delhi,Cochin,2 stops,52285,6,3
9537,Multiple carriers,Delhi,Cochin,1 stop,13377,9,6
9538,Air India,Delhi,Cochin,2 stops,10975,18,5
9539,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
9540,Air India,Delhi,Cochin,1 stop,7532,21,3
9541,Multiple carriers,Delhi,Cochin,1 stop,10197,15,5
9542,Jet Airways,Kolkata,Banglore,1 stop,9663,9,6
9543,Multiple carriers,Delhi,Cochin,1 stop,13727,15,5
9544,IndiGo,Delhi,Cochin,1 stop,8330,9,5
9545,IndiGo,Banglore,Delhi,non-stop,4823,21,5
9546,IndiGo,Delhi,Cochin,1 stop,6206,27,5
9547,Multiple carriers,Delhi,Cochin,1 stop,10877,6,6
9548,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
9549,Jet Airways,Banglore,Delhi,non-stop,6478,27,6
9550,Air India,Delhi,Cochin,2 stops,8577,9,4
9551,Jet Airways,Delhi,Cochin,1 stop,16079,21,5
9552,Multiple carriers,Delhi,Cochin,1 stop,15077,6,3
9553,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
9554,Jet Airways,Kolkata,Banglore,1 stop,9663,21,5
9555,Air India,Delhi,Cochin,2 stops,11552,6,3
9556,Jet Airways,Delhi,Cochin,1 stop,10262,12,6
9557,SpiceJet,Delhi,Cochin,1 stop,5899,15,4
9558,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
9559,Vistara,Kolkata,Banglore,1 stop,8610,1,5
9560,Jet Airways,Delhi,Cochin,1 stop,12373,9,5
9561,SpiceJet,Delhi,Cochin,1 stop,5673,27,5
9562,Vistara,Kolkata,Banglore,1 stop,7927,1,4
9563,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
9564,Jet Airways,Delhi,Cochin,1 stop,12373,9,5
9565,Air India,Banglore,New Delhi,1 stop,12704,1,3
9566,Air India,Kolkata,Banglore,1 stop,6612,9,5
9567,IndiGo,Banglore,Delhi,non-stop,4823,9,6
9568,Jet Airways,Delhi,Cochin,1 stop,10262,3,6
9569,IndiGo,Delhi,Cochin,1 stop,6388,21,3
9570,GoAir,Banglore,Delhi,non-stop,3898,12,5
9571,Jet Airways,Delhi,Cochin,1 stop,5177,6,4
9572,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6
9573,IndiGo,Banglore,Delhi,non-stop,4077,1,6
9574,Jet Airways,Kolkata,Banglore,1 stop,14231,24,3
9575,Air India,Banglore,New Delhi,2 stops,13250,12,3
9576,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
9577,SpiceJet,Banglore,New Delhi,non-stop,6205,9,3
9578,Jet Airways,Delhi,Cochin,2 stops,12819,27,6
9579,IndiGo,Banglore,Delhi,non-stop,4591,15,4
9580,SpiceJet,Kolkata,Banglore,non-stop,3841,27,6
9581,SpiceJet,Chennai,Kolkata,non-stop,3597,9,6
9582,IndiGo,Kolkata,Banglore,non-stop,4174,3,4
9583,Vistara,Delhi,Cochin,non-stop,6216,27,5
9584,Jet Airways,Kolkata,Banglore,1 stop,10624,9,5
9585,Air Asia,Delhi,Cochin,1 stop,6152,24,6
9586,IndiGo,Delhi,Cochin,1 stop,6937,9,3
9587,Air India,Delhi,Cochin,1 stop,8792,1,6
9588,Multiple carriers,Delhi,Cochin,1 stop,7005,27,5
9589,Jet Airways,Mumbai,Hyderabad,non-stop,5678,6,6
9590,Air India,Banglore,New Delhi,1 stop,7013,15,3
9591,Jet Airways,Delhi,Cochin,1 stop,16079,21,5
9592,Jet Airways,Kolkata,Banglore,1 stop,10539,6,6
9593,Jet Airways,Kolkata,Banglore,1 stop,11841,6,5
9594,IndiGo,Banglore,New Delhi,1 stop,10509,15,3
9595,IndiGo,Chennai,Kolkata,non-stop,3597,3,6
9596,Air India,Kolkata,Banglore,2 stops,15532,1,5
9597,Multiple carriers,Delhi,Cochin,1 stop,14086,9,3
9598,Multiple carriers,Delhi,Cochin,1 stop,5883,27,3
9599,Multiple carriers,Delhi,Cochin,1 stop,7618,3,6
9600,Jet Airways,Kolkata,Banglore,1 stop,9314,1,5
9601,Jet Airways,Kolkata,Banglore,1 stop,13994,9,6
9602,IndiGo,Delhi,Cochin,1 stop,5073,27,4
9603,Air Asia,Banglore,New Delhi,non-stop,3383,24,3
9604,Multiple carriers,Delhi,Cochin,1 stop,16108,1,6
9605,Multiple carriers,Delhi,Cochin,1 stop,6795,27,5
9606,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4
9607,Jet Airways,Delhi,Cochin,1 stop,10262,12,6
9608,Vistara,Kolkata,Banglore,1 stop,8820,6,6
9609,Jet Airways,Banglore,New Delhi,1 stop,10037,9,3
9610,Multiple carriers,Delhi,Cochin,1 stop,11789,12,6
9611,GoAir,Delhi,Cochin,1 stop,7378,15,5
9612,IndiGo,Banglore,Delhi,non-stop,4823,24,5
9613,Jet Airways,Banglore,Delhi,non-stop,6478,24,6
9614,Jet Airways,Delhi,Cochin,2 stops,13014,1,6
9615,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
9616,Multiple carriers,Delhi,Cochin,1 stop,7408,27,6
9617,Multiple carriers,Delhi,Cochin,1 stop,9646,27,6
9618,SpiceJet,Chennai,Kolkata,non-stop,3597,6,5
9619,SpiceJet,Kolkata,Banglore,non-stop,3873,27,6
9620,GoAir,Delhi,Cochin,1 stop,7870,27,6
9621,Jet Airways,Delhi,Cochin,2 stops,13344,27,6
9622,Air India,Mumbai,Hyderabad,non-stop,3100,12,6
9623,Air India,Banglore,New Delhi,non-stop,4441,18,3
9624,IndiGo,Delhi,Cochin,1 stop,6171,27,3
9625,Jet Airways,Kolkata,Banglore,1 stop,10953,9,5
9626,Air India,Kolkata,Banglore,2 stops,14214,9,5
9627,IndiGo,Delhi,Cochin,1 stop,6093,24,6
9628,Air India,Delhi,Cochin,2 stops,12436,24,6
9629,Jet Airways,Delhi,Cochin,2 stops,15129,18,5
9630,Multiple carriers,Delhi,Cochin,1 stop,13259,3,6
9631,Air India,Kolkata,Banglore,2 stops,15170,24,5
9632,Jet Airways,Kolkata,Banglore,1 stop,14781,21,5
9633,IndiGo,Delhi,Cochin,1 stop,6206,1,6
9634,SpiceJet,Kolkata,Banglore,non-stop,3841,9,5
9635,Jet Airways,Delhi,Cochin,1 stop,14714,15,6
9636,IndiGo,Delhi,Cochin,1 stop,6093,9,6
9637,Jet Airways,Banglore,Delhi,non-stop,8016,9,6
9638,Air India,Delhi,Cochin,1 stop,5117,27,3
9639,Jet Airways,Kolkata,Banglore,1 stop,8586,1,5
9640,IndiGo,Delhi,Cochin,1 stop,13611,9,3
9641,IndiGo,Delhi,Cochin,1 stop,6704,9,5
9642,IndiGo,Kolkata,Banglore,1 stop,4226,9,5
9643,Air India,Banglore,Delhi,non-stop,4651,6,4
9644,SpiceJet,Kolkata,Banglore,non-stop,3873,27,5
9645,GoAir,Banglore,New Delhi,non-stop,7222,3,3
9646,Multiple carriers,Delhi,Cochin,1 stop,13727,15,5
9647,IndiGo,Delhi,Cochin,1 stop,10141,27,3
9648,SpiceJet,Banglore,Delhi,non-stop,3625,24,4
9649,IndiGo,Delhi,Cochin,1 stop,6442,15,4
9650,Jet Airways,Banglore,Delhi,non-stop,7229,6,5
9651,Air Asia,Delhi,Cochin,1 stop,6752,24,6
9652,Jet Airways,Kolkata,Banglore,1 stop,13759,24,3
9653,Air India,Mumbai,Hyderabad,1 stop,14408,6,3
9654,Air India,Delhi,Cochin,2 stops,13381,9,6
9655,Vistara,Kolkata,Banglore,1 stop,9135,1,4
9656,IndiGo,Kolkata,Banglore,1 stop,6218,15,5
9657,SpiceJet,Kolkata,Banglore,non-stop,4174,27,4
9658,Air India,Kolkata,Banglore,1 stop,6117,6,6
9659,Jet Airways,Kolkata,Banglore,1 stop,10703,15,5
9660,Jet Airways,Kolkata,Banglore,1 stop,12692,12,6
9661,Jet Airways,Kolkata,Banglore,1 stop,10539,6,6
9662,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3
9663,IndiGo,Banglore,New Delhi,non-stop,4777,24,3
9664,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
9665,Multiple carriers,Delhi,Cochin,2 stops,11966,3,3
9666,IndiGo,Chennai,Kolkata,non-stop,5277,15,5
9667,Jet Airways,Delhi,Cochin,1 stop,14714,6,6
9668,IndiGo,Banglore,New Delhi,non-stop,6144,9,3
9669,Air India,Banglore,Delhi,non-stop,5911,1,4
9670,Vistara,Mumbai,Hyderabad,1 stop,12080,12,3
9671,IndiGo,Banglore,Delhi,non-stop,4423,6,4
9672,Multiple carriers,Delhi,Cochin,1 stop,7618,27,5
9673,Air Asia,Banglore,Delhi,non-stop,3383,27,5
9674,Multiple carriers,Delhi,Cochin,1 stop,7670,18,5
9675,IndiGo,Kolkata,Banglore,non-stop,4804,15,5
9676,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
9677,Jet Airways,Banglore,Delhi,non-stop,7229,18,4
9678,SpiceJet,Chennai,Kolkata,non-stop,7050,3,3
9679,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4
9680,SpiceJet,Delhi,Cochin,1 stop,4098,3,4
9681,SpiceJet,Chennai,Kolkata,non-stop,3543,12,5
9682,Jet Airways,Kolkata,Banglore,1 stop,14151,21,5
9683,Jet Airways,Kolkata,Banglore,1 stop,13339,24,3
9684,Jet Airways,Kolkata,Banglore,1 stop,9663,24,5
9685,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
9686,Air India,Delhi,Cochin,2 stops,8603,3,6
9687,Jet Airways,Kolkata,Banglore,1 stop,13044,12,6
9688,SpiceJet,Kolkata,Banglore,non-stop,4622,6,3
9689,Multiple carriers,Delhi,Cochin,1 stop,13062,21,3
9690,Multiple carriers,Delhi,Cochin,1 stop,11622,12,6
9691,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
9692,Multiple carriers,Delhi,Cochin,1 stop,11789,15,6
9693,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5
9694,Jet Airways,Banglore,New Delhi,1 stop,19225,6,3
9695,Multiple carriers,Delhi,Cochin,1 stop,5797,27,6
9696,Multiple carriers,Delhi,Cochin,1 stop,9526,1,6
9697,Jet Airways,Banglore,Delhi,non-stop,7229,9,4
9698,Multiple carriers,Delhi,Cochin,1 stop,10877,9,4
9699,Air India,Banglore,New Delhi,2 stops,13942,6,3
9700,Air Asia,Banglore,Delhi,non-stop,3383,9,5
9701,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
9702,Air India,Kolkata,Banglore,2 stops,11201,24,5
9703,Jet Airways,Delhi,Cochin,1 stop,10262,1,6
9704,Air India,Delhi,Cochin,2 stops,10231,3,6
9705,Jet Airways,Banglore,New Delhi,1 stop,9134,15,3
9706,Air Asia,Kolkata,Banglore,non-stop,5645,18,5
9707,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
9708,Air India,Delhi,Cochin,2 stops,12646,6,3
9709,Air India,Delhi,Cochin,2 stops,12173,3,6
9710,IndiGo,Mumbai,Hyderabad,non-stop,2227,12,6
9711,Multiple carriers,Delhi,Cochin,1 stop,10529,6,5
9712,Jet Airways,Delhi,Cochin,non-stop,7202,18,5
9713,Multiple carriers,Delhi,Cochin,1 stop,7886,27,5
9714,SpiceJet,Mumbai,Hyderabad,non-stop,2017,18,6
9715,IndiGo,Delhi,Cochin,1 stop,6171,27,4
9716,Jet Airways,Mumbai,Hyderabad,non-stop,4050,3,6
9717,SpiceJet,Kolkata,Banglore,1 stop,8479,9,5
9718,Air Asia,Banglore,Delhi,non-stop,4282,18,5
9719,Vistara,Kolkata,Banglore,1 stop,9345,24,5
9720,Air India,Delhi,Cochin,1 stop,6587,24,6
9721,IndiGo,Mumbai,Hyderabad,non-stop,2754,3,5
9722,SpiceJet,Banglore,Delhi,non-stop,3919,21,6
9723,Air India,Banglore,New Delhi,1 stop,11654,3,3
9724,GoAir,Banglore,Delhi,non-stop,4239,1,4
9725,IndiGo,Delhi,Cochin,1 stop,6674,27,5
9726,Multiple carriers,Delhi,Cochin,1 stop,7198,24,6
9727,IndiGo,Kolkata,Banglore,1 stop,5930,12,6
9728,Jet Airways,Banglore,Delhi,non-stop,7229,9,5
9729,Air India,Delhi,Cochin,2 stops,12488,12,6
9730,IndiGo,Chennai,Kolkata,non-stop,3540,9,6
9731,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6
9732,GoAir,Kolkata,Banglore,1 stop,8855,24,5
9733,Jet Airways,Kolkata,Banglore,1 stop,14781,15,5
9734,IndiGo,Delhi,Cochin,1 stop,5684,27,6
9735,Jet Airways,Delhi,Cochin,2 stops,13029,9,5
9736,Jet Airways,Delhi,Cochin,2 stops,15129,1,5
9737,Air India,Kolkata,Banglore,1 stop,8576,9,6
9738,Jet Airways,Banglore,New Delhi,1 stop,11087,9,3
9739,Jet Airways,Mumbai,Hyderabad,non-stop,5678,9,6
9740,Jet Airways,Delhi,Cochin,1 stop,12557,21,3
9741,IndiGo,Chennai,Kolkata,non-stop,3858,27,3
9742,Jet Airways,Delhi,Cochin,1 stop,12373,9,5
9743,IndiGo,Mumbai,Hyderabad,non-stop,4049,18,3
9744,Jet Airways,Banglore,New Delhi,1 stop,21934,15,3
9745,Air India,Kolkata,Banglore,non-stop,5510,27,6
9746,Vistara,Delhi,Cochin,non-stop,6216,15,6
9747,Air India,Mumbai,Hyderabad,non-stop,2050,1,4
9748,IndiGo,Mumbai,Hyderabad,non-stop,2754,3,4
9749,IndiGo,Chennai,Kolkata,non-stop,3850,27,6
9750,IndiGo,Chennai,Kolkata,non-stop,3540,6,5
9751,Jet Airways,Kolkata,Banglore,1 stop,9663,1,5
9752,Air India,Delhi,Cochin,2 stops,9190,6,3
9753,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
9754,GoAir,Banglore,Delhi,non-stop,4632,15,4
9755,SpiceJet,Mumbai,Hyderabad,non-stop,2753,24,3
9756,Air India,Kolkata,Banglore,2 stops,12723,12,6
9757,IndiGo,Kolkata,Banglore,non-stop,4804,24,6
9758,IndiGo,Banglore,Delhi,non-stop,4823,18,4
9759,Air Asia,Delhi,Cochin,1 stop,6152,27,6
9760,Vistara,Delhi,Cochin,non-stop,6216,27,6
9761,IndiGo,Delhi,Cochin,1 stop,6016,24,6
9762,Multiple carriers,Delhi,Cochin,1 stop,11622,27,6
9763,Air India,Kolkata,Banglore,2 stops,10151,6,5
9764,Jet Airways,Delhi,Cochin,2 stops,12410,12,6
9765,Jet Airways,Banglore,New Delhi,1 stop,12547,12,3
9766,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
9767,Multiple carriers,Delhi,Cochin,1 stop,14323,9,5
9768,Jet Airways,Mumbai,Hyderabad,non-stop,3210,21,6
9769,Multiple carriers,Delhi,Cochin,1 stop,16863,3,3
9770,Multiple carriers,Delhi,Cochin,1 stop,8937,1,6
9771,Jet Airways,Delhi,Cochin,2 stops,10929,27,3
9772,IndiGo,Delhi,Cochin,1 stop,6104,9,6
9773,SpiceJet,Delhi,Cochin,1 stop,5511,21,3
9774,Jet Airways,Kolkata,Banglore,1 stop,13759,24,3
9775,Air India,Delhi,Cochin,2 stops,11543,21,5
9776,Jet Airways,Kolkata,Banglore,1 stop,13067,18,5
9777,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
9778,Air India,Delhi,Cochin,2 stops,13591,6,6
9779,Jet Airways,Delhi,Cochin,2 stops,10929,27,3
9780,Jet Airways,Banglore,Delhi,non-stop,7229,27,4
9781,Air Asia,Delhi,Cochin,1 stop,6451,15,5
9782,IndiGo,Chennai,Kolkata,non-stop,7295,3,3
9783,IndiGo,Banglore,Delhi,non-stop,3943,3,6
9784,SpiceJet,Banglore,Delhi,non-stop,3573,15,5
9785,Air India,Delhi,Cochin,1 stop,24017,3,3
9786,Air India,Delhi,Cochin,2 stops,17476,9,3
9787,Air India,Kolkata,Banglore,1 stop,4647,9,4
9788,IndiGo,Delhi,Cochin,1 stop,6314,27,5
9789,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3
9790,Jet Airways,Banglore,Delhi,non-stop,7229,9,5
9791,Multiple carriers,Delhi,Cochin,1 stop,9627,1,5
9792,Air India,Kolkata,Banglore,2 stops,9258,1,4
9793,SpiceJet,Kolkata,Banglore,non-stop,3873,3,6
9794,SpiceJet,Kolkata,Banglore,non-stop,3841,15,5
9795,Multiple carriers,Delhi,Cochin,1 stop,10486,27,5
9796,Jet Airways,Delhi,Cochin,1 stop,17234,3,3
9797,IndiGo,Delhi,Cochin,1 stop,6496,27,6
9798,Multiple carriers,Delhi,Cochin,1 stop,9627,27,5
9799,Air India,Kolkata,Banglore,1 stop,8366,12,6
9800,Jet Airways,Delhi,Cochin,2 stops,15318,27,5
9801,SpiceJet,Kolkata,Banglore,1 stop,9923,24,3
9802,Jet Airways,Kolkata,Banglore,1 stop,6077,1,4
9803,Air India,Chennai,Kolkata,non-stop,4667,9,6
9804,Multiple carriers,Delhi,Cochin,1 stop,8099,9,5
9805,SpiceJet,Mumbai,Hyderabad,non-stop,2385,1,5
9806,Multiple carriers,Delhi,Cochin,2 stops,15965,27,6
9807,Jet Airways,Kolkata,Banglore,1 stop,10844,6,5
9808,Air India,Banglore,Delhi,non-stop,6121,12,5
9809,IndiGo,Banglore,Delhi,non-stop,3625,24,4
9810,Multiple carriers,Delhi,Cochin,1 stop,8475,27,5
9811,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
9812,IndiGo,Delhi,Cochin,1 stop,10851,6,3
9813,Air India,Delhi,Cochin,1 stop,5704,21,3
